12	62	0
12	5694	0
12	2727	0
12	2383	0
12	2014	0
13	0	1
13	74	1
13	71	1
13	72	1
13	73	1
13	4301	0
13	6412	0
13	1673	0
13	1339	0
13	3872	0
14	76	1
14	77	1
14	0	1
14	75	1
14	3031	0
14	1649	0
14	4531	0
14	2932	0
15	82	1
15	78	1
15	80	1
15	81	1
15	0	1
15	79	1
15	2778	0
15	3518	0
15	6197	0
15	322	0
15	4755	0
15	5866	0
16	829	1
16	819	1
16	799	1
16	571	1
16	346	1
16	787	1
16	176	1
16	877	1
16	4	1
16	733	1
16	97	1
16	783	1
16	867	1
16	873	1
16	1017	1
16	108	1
16	602	1
16	955	1
16	113	1
16	209	1
16	1003	1
16	676	1
16	552	1
16	532	1
16	980	1
16	661	1
16	443	1
16	732	1
16	330	1
16	764	1
16	664	1
16	806	1
16	338	1
16	231	1
16	637	1
16	779	1
16	1007	1
16	22	1
16	242	1
16	607	1
16	627	1
16	750	1
16	530	1
16	821	1
16	888	1
16	393	1
16	152	1
16	178	1
16	866	1
16	384	1
16	655	1
16	657	1
16	848	1
16	632	1
16	522	1
16	75	1
16	290	1
16	634	1
16	533	1
16	967	1
16	159	1
16	19	1
16	932	1
16	775	1
16	838	1
16	207	1
16	896	1
16	981	1
16	513	1
16	978	1
16	939	1
16	600	1
16	417	1
16	837	1
16	504	1
16	677	1
16	992	1
16	429	1
16	160	1
16	337	1
16	190	1
16	844	1
16	842	1
16	174	1
16	596	1
16	404	1
16	623	1
16	461	1
16	984	1
16	194	1
16	803	1
16	127	1
16	364	1
16	451	1
16	472	1
16	827	1
16	839	1
16	216	1
16	857	1
16	1031	1
16	744	1
16	33	1
16	314	1
16	940	1
16	891	1
16	1029	1
16	354	1
16	976	1
16	297	1
16	666	1
16	99	1
16	834	1
16	969	1
16	668	1
16	899	1
16	608	1
16	674	1
16	523	1
16	952	1
16	139	1
16	285	1
16	979	1
16	464	1
16	1042	1
16	817	1
16	109	1
16	110	1
16	440	1
16	881	1
16	512	1
16	1027	1
16	737	1
16	546	1
16	520	1
16	144	1
16	478	1
16	868	1
16	130	1
16	107	1
16	861	1
16	1022	1
16	401	1
16	777	1
16	367	1
16	662	1
16	399	1
16	850	1
16	214	1
16	711	1
16	146	1
16	492	1
16	37	1
16	331	1
16	1037	1
16	554	1
16	825	1
16	1025	1
16	189	1
16	120	1
16	23	1
16	30	1
16	211	1
16	117	1
16	836	1
16	258	1
16	167	1
16	158	1
16	276	1
16	557	1
16	55	1
16	141	1
16	880	1
16	280	1
16	247	1
16	400	1
16	465	1
16	131	1
16	301	1
16	1038	1
16	902	1
16	767	1
16	239	1
16	964	1
16	541	1
16	542	1
16	293	1
16	937	1
16	734	1
16	1043	1
16	815	1
16	1052	1
16	279	1
16	705	1
16	347	1
16	610	1
16	802	1
16	352	1
16	187	1
16	118	1
16	265	1
16	584	1
16	963	1
16	740	1
16	1030	1
16	419	1
16	651	1
16	782	1
16	133	1
16	593	1
16	613	1
16	793	1
16	64	1
16	416	1
16	313	1
16	353	1
16	29	1
16	481	1
16	931	1
16	991	1
16	983	1
16	928	1
16	941	1
16	263	1
16	463	1
16	426	1
16	717	1
16	260	1
16	760	1
16	259	1
16	893	1
16	685	1
16	471	1
16	537	1
16	424	1
16	660	1
16	374	1
16	628	1
16	413	1
16	990	1
16	151	1
16	1009	1
16	907	1
16	156	1
16	576	1
16	728	1
16	298	1
16	753	1
16	179	1
16	251	1
16	669	1
16	28	1
16	318	1
16	325	1
16	691	1
16	446	1
16	275	1
16	856	1
16	434	1
16	1012	1
16	578	1
16	274	1
16	266	1
16	687	1
16	437	1
16	494	1
16	104	1
16	738	1
16	195	1
16	874	1
16	379	1
16	689	1
16	427	1
16	855	1
16	811	1
16	742	1
16	699	1
16	1015	1
16	1016	1
16	42	1
16	998	1
16	758	1
16	362	1
16	475	1
16	442	1
16	234	1
16	887	1
16	349	1
16	230	1
16	395	1
16	972	1
16	621	1
16	909	1
16	781	1
16	100	1
16	136	1
16	597	1
16	430	1
16	921	1
16	875	1
16	894	1
16	957	1
16	138	1
16	458	1
16	823	1
16	381	1
16	582	1
16	704	1
16	65	1
16	490	1
16	1005	1
16	467	1
16	956	1
16	447	1
16	1023	1
16	723	1
16	370	1
16	1011	1
16	132	1
16	382	1
16	206	1
16	626	1
16	408	1
16	529	1
16	121	1
16	0	1
16	966	1
16	147	1
16	484	1
16	901	1
16	273	1
16	778	1
16	149	1
16	527	1
16	277	1
16	585	1
16	264	1
16	617	1
16	502	1
16	320	1
16	246	1
16	849	1
16	794	1
16	729	1
16	71	1
16	361	1
16	284	1
16	84	1
16	339	1
16	496	1
16	92	1
16	445	1
16	847	1
16	322	1
16	295	1
16	698	1
16	106	1
16	398	1
16	483	1
16	641	1
16	287	1
16	161	1
16	244	1
16	722	1
16	579	1
16	271	1
16	129	1
16	237	1
16	770	1
16	832	1
16	196	1
16	420	1
16	288	1
16	812	1
16	1046	1
16	993	1
16	315	1
16	905	1
16	89	1
16	686	1
16	385	1
16	175	1
16	882	1
16	997	1
16	111	1
16	396	1
16	550	1
16	773	1
16	556	1
16	774	1
16	489	1
16	971	1
16	965	1
16	412	1
16	1010	1
16	540	1
16	982	1
16	114	1
16	816	1
16	930	1
16	181	1
16	510	1
16	386	1
16	253	1
16	539	1
16	333	1
16	98	1
16	693	1
16	248	1
16	703	1
16	165	1
16	469	1
16	883	1
16	241	1
16	380	1
16	425	1
16	671	1
16	776	1
16	317	1
16	450	1
16	830	1
16	173	1
16	913	1
16	407	1
16	185	1
16	1044	1
16	561	1
16	551	1
16	495	1
16	695	1
16	300	1
16	169	1
16	960	1
16	166	1
16	358	1
16	800	1
16	93	1
16	780	1
16	1021	1
16	102	1
16	708	1
16	304	1
16	148	1
16	853	1
16	828	1
16	667	1
16	675	1
16	455	1
16	43	1
16	562	1
16	411	1
16	547	1
16	163	1
16	961	1
16	376	1
16	509	1
16	87	1
16	183	1
16	27	1
16	644	1
16	544	1
16	366	1
16	321	1
16	1051	1
16	262	1
16	860	1
16	518	1
16	514	1
16	886	1
16	145	1
16	200	1
16	846	1
16	820	1
16	327	1
16	222	1
16	808	1
16	254	1
16	771	1
16	355	1
16	759	1
16	950	1
16	854	1
16	790	1
16	50	1
16	638	1
16	1041	1
16	356	1
16	96	1
16	511	1
16	813	1
16	615	1
16	789	1
16	805	1
16	752	1
16	588	1
16	482	1
16	594	1
16	312	1
16	365	1
16	545	1
16	622	1
16	432	1
16	919	1
16	636	1
16	642	1
16	525	1
16	745	1
16	303	1
16	357	1
16	221	1
16	155	1
16	977	1
16	647	1
16	164	1
16	406	1
16	683	1
16	747	1
16	917	1
16	872	1
16	184	1
16	122	1
16	725	1
16	202	1
16	795	1
16	944	1
16	457	1
16	531	1
16	335	1
16	188	1
16	925	1
16	715	1
16	462	1
16	421	1
16	414	1
16	927	1
16	945	1
16	938	1
16	788	1
16	567	1
16	926	1
16	701	1
16	885	1
16	410	1
16	735	1
16	558	1
16	871	1
16	690	1
16	975	1
16	397	1
16	749	1
16	573	1
16	569	1
16	334	1
16	51	1
16	810	1
16	865	1
16	710	1
16	210	1
16	238	1
16	679	1
16	625	1
16	1047	1
16	217	1
16	205	1
16	565	1
16	63	1
16	566	1
16	942	1
16	822	1
16	70	1
16	786	1
16	949	1
16	423	1
16	731	1
16	336	1
16	373	1
16	193	1
16	90	1
16	534	1
16	766	1
16	460	1
16	912	1
16	431	1
16	755	1
16	682	1
16	418	1
16	763	1
16	213	1
16	103	1
16	218	1
16	947	1
16	452	1
16	140	1
16	91	1
16	575	1
16	137	1
16	272	1
16	198	1
16	736	1
16	227	1
16	473	1
16	892	1
16	609	1
16	826	1
16	199	1
16	605	1
16	929	1
16	785	1
16	598	1
16	342	1
16	862	1
16	700	1
16	727	1
16	180	1
16	236	1
16	948	1
16	479	1
16	101	1
16	186	1
16	128	1
16	283	1
16	344	1
16	245	1
16	859	1
16	307	1
16	521	1
16	422	1
16	291	1
16	269	1
16	201	1
16	377	1
16	796	1
16	801	1
16	631	1
16	305	1
16	282	1
16	115	1
16	586	1
16	428	1
16	476	1
16	906	1
16	910	1
16	741	1
16	59	1
16	1000	1
16	951	1
16	986	1
16	583	1
16	1019	1
16	718	1
16	192	1
16	688	1
16	480	1
16	172	1
16	261	1
16	345	1
16	1006	1
16	359	1
16	150	1
16	294	1
16	726	1
16	870	1
16	1049	1
16	858	1
16	392	1
16	308	1
16	946	1
16	405	1
16	935	1
16	757	1
16	934	1
16	436	1
16	73	1
16	310	1
16	319	1
16	486	1
16	329	1
16	389	1
16	309	1
16	326	1
16	995	1
16	197	1
16	624	1
16	833	1
16	633	1
16	135	1
16	306	1
16	257	1
16	989	1
16	684	1
16	918	1
16	841	1
16	223	1
16	368	1
16	292	1
16	681	1
16	680	1
16	1014	1
16	1040	1
16	864	1
16	592	1
16	590	1
16	177	1
16	371	1
16	746	1
16	220	1
16	491	1
16	1024	1
16	549	1
16	1034	1
16	470	1
16	706	1
16	709	1
16	762	1
16	15	1
16	268	1
16	219	1
16	996	1
16	643	1
16	378	1
16	204	1
16	499	1
16	994	1
16	792	1
16	302	1
16	611	1
16	468	1
16	599	1
16	153	1
16	591	1
16	824	1
16	988	1
16	270	1
16	954	1
16	154	1
16	208	1
16	852	1
16	814	1
16	943	1
16	1045	1
16	350	1
16	453	1
16	391	1
16	904	1
16	574	1
16	501	1
16	235	1
16	340	1
16	372	1
16	503	1
16	639	1
16	76	1
16	973	1
16	618	1
16	535	1
16	1013	1
16	769	1
16	403	1
16	95	1
16	493	1
16	1053	1
16	224	1
16	673	1
16	754	1
16	500	1
16	692	1
16	653	1
16	515	1
16	1039	1
16	845	1
16	229	1
16	804	1
16	652	1
16	191	1
16	415	1
16	438	1
16	456	1
16	772	1
16	299	1
16	252	1
16	94	1
16	645	1
16	876	1
16	831	1
16	324	1
16	768	1
16	970	1
16	678	1
16	1033	1
16	498	1
16	809	1
16	123	1
16	587	1
16	869	1
16	714	1
16	748	1
16	916	1
16	124	1
16	620	1
16	1054	1
16	328	1
16	650	1
16	466	1
16	962	1
16	985	1
16	630	1
16	83	1
16	409	1
16	595	1
16	388	1
16	243	1
16	702	1
16	563	1
16	840	1
16	784	1
16	1050	1
16	506	1
16	953	1
16	658	1
16	743	1
16	897	1
16	296	1
16	720	1
16	1026	1
16	286	1
16	507	1
16	1048	1
16	85	1
16	716	1
16	517	1
16	487	1
16	485	1
16	1032	1
16	958	1
16	134	1
16	348	1
16	341	1
16	553	1
16	387	1
16	903	1
16	394	1
16	226	1
16	924	1
16	739	1
16	343	1
16	441	1
16	212	1
16	564	1
16	568	1
16	968	1
16	119	1
16	116	1
16	843	1
16	86	1
16	203	1
16	548	1
16	724	1
16	654	1
16	232	1
16	449	1
16	454	1
16	719	1
16	267	1
16	614	1
16	323	1
16	17	1
16	528	1
16	1035	1
16	316	1
16	974	1
16	44	1
16	922	1
16	435	1
16	879	1
16	663	1
16	1028	1
16	289	1
16	713	1
16	383	1
16	255	1
16	697	1
16	559	1
16	363	1
16	278	1
16	908	1
16	1001	1
16	895	1
16	351	1
16	659	1
16	791	1
16	890	1
16	125	1
16	69	1
16	923	1
16	439	1
16	696	1
16	240	1
16	1018	1
16	1020	1
16	360	1
16	911	1
16	616	1
16	157	1
16	619	1
16	1002	1
16	162	1
16	581	1
16	797	1
16	756	1
16	646	1
16	712	1
16	228	1
16	999	1
16	1008	1
16	798	1
16	390	1
16	2	1
16	332	1
16	311	1
16	433	1
16	402	1
16	143	1
16	612	1
16	580	1
16	126	1
16	233	1
16	572	1
16	672	1
16	649	1
16	488	1
16	577	1
16	933	1
16	914	1
16	112	1
16	601	1
16	459	1
16	751	1
16	818	1
16	635	1
16	606	1
16	707	1
16	170	1
16	987	1
16	67	1
16	519	1
16	58	1
16	629	1
16	88	1
16	670	1
16	281	1
16	936	1
16	560	1
16	543	1
16	835	1
16	516	1
16	807	1
16	538	1
16	920	1
16	765	1
16	168	1
16	898	1
16	68	1
16	369	1
16	105	1
16	851	1
16	640	1
16	182	1
16	694	1
16	448	1
16	474	1
16	603	1
16	536	1
16	505	1
16	497	1
16	1036	1
16	589	1
16	878	1
16	444	1
16	721	1
16	171	1
16	555	1
16	656	1
16	884	1
16	900	1
16	215	1
16	508	1
16	225	1
16	477	1
16	1004	1
16	250	1
16	959	1
16	604	1
16	526	1
16	863	1
16	889	1
16	761	1
16	524	1
16	256	1
16	142	1
16	375	1
16	249	1
16	570	1
16	648	1
16	730	1
16	665	1
16	915	1
16	3156	0
16	377	0
16	4717	0
16	5296	0
16	1823	0
16	1023	0
16	3103	0
16	216	0
16	1145	0
16	222	0
16	2894	0
16	1436	0
16	7107	0
16	4124	0
16	6525	0
16	6200	0
16	5385	0
16	1587	0
16	6749	0
16	5300	0
16	4465	0
16	472	0
16	3068	0
16	5089	0
16	77	0
16	5569	0
16	2409	0
16	2174	0
16	1391	0
16	6018	0
16	384	0
16	10	0
16	6590	0
16	1925	0
16	4484	0
16	4646	0
16	703	0
16	1521	0
16	5712	0
16	5522	0
16	4495	0
16	5354	0
16	2699	0
16	2325	0
16	4307	0
16	43	0
16	1083	0
16	3622	0
16	6260	0
16	3569	0
16	5735	0
16	203	0
16	620	0
16	6427	0
16	606	0
16	4371	0
16	2397	0
16	7118	0
16	1101	0
16	3362	0
16	4338	0
16	5909	0
16	2290	0
16	5896	0
16	6982	0
16	4768	0
16	3359	0
16	1227	0
16	1063	0
16	2345	0
16	865	0
16	3729	0
16	3510	0
16	7135	0
16	1882	0
16	3556	0
16	3841	0
16	7110	0
16	2014	0
16	1681	0
16	6512	0
16	6523	0
16	2187	0
16	5581	0
16	4376	0
16	2231	0
16	3279	0
16	1105	0
16	474	0
16	7023	0
16	1869	0
16	6366	0
16	2318	0
16	3259	0
16	1594	0
16	7174	0
16	1884	0
16	6758	0
16	839	0
16	4926	0
16	6370	0
16	1703	0
16	6092	0
16	7138	0
16	5163	0
16	881	0
16	3813	0
16	4739	0
16	6753	0
16	2579	0
16	937	0
16	6599	0
16	6899	0
16	2609	0
16	366	0
16	1865	0
16	3417	0
16	7149	0
16	2011	0
16	4786	0
16	2195	0
16	419	0
16	6386	0
16	190	0
16	927	0
16	6784	0
16	5399	0
16	4442	0
16	262	0
16	4092	0
16	2007	0
16	3980	0
16	2253	0
16	1937	0
16	3743	0
16	351	0
16	3871	0
16	6341	0
16	1456	0
16	3953	0
16	1987	0
16	722	0
16	6547	0
16	2865	0
16	7207	0
16	3997	0
16	4767	0
16	2248	0
16	6269	0
16	4670	0
16	3001	0
16	3932	0
16	428	0
16	3566	0
16	2285	0
16	1749	0
16	3335	0
16	3529	0
16	1519	0
16	263	0
16	5841	0
16	3298	0
16	5215	0
16	6859	0
16	6705	0
16	5702	0
16	3732	0
16	906	0
16	7236	0
16	6825	0
16	245	0
16	935	0
16	4741	0
16	1902	0
16	1054	0
16	3676	0
16	2725	0
16	5655	0
16	3064	0
16	4502	0
16	2499	0
16	5568	0
16	5821	0
16	3897	0
16	3843	0
16	1758	0
16	5313	0
16	3431	0
16	1085	0
16	2220	0
16	1257	0
16	4779	0
16	219	0
16	2495	0
16	2824	0
16	2202	0
16	3637	0
16	766	0
16	5288	0
16	6055	0
16	1466	0
16	21	0
16	5785	0
16	2690	0
16	1046	0
16	2901	0
16	6992	0
16	349	0
16	1167	0
16	5549	0
16	2194	0
16	1898	0
16	5108	0
16	3936	0
16	528	0
16	2966	0
16	591	0
16	6652	0
16	3309	0
16	7229	0
16	6255	0
16	6596	0
16	5328	0
16	179	0
16	630	0
16	4319	0
16	6215	0
16	5558	0
16	5299	0
16	4184	0
16	6094	0
16	5425	0
16	4398	0
16	5326	0
16	2869	0
16	6876	0
16	6007	0
16	4161	0
16	408	0
16	2484	0
16	3548	0
16	5208	0
16	777	0
16	6692	0
16	2787	0
16	622	0
16	2716	0
16	6359	0
16	44	0
16	760	0
16	5876	0
16	5248	0
16	5394	0
16	6337	0
16	5245	0
16	4392	0
16	6677	0
16	5048	0
16	2671	0
16	6180	0
16	6594	0
16	4461	0
16	4468	0
16	589	0
16	4569	0
16	1291	0
16	6550	0
16	5	0
16	5618	0
16	656	0
16	496	0
16	3474	0
16	3750	0
16	5373	0
16	6699	0
16	7144	0
16	137	0
16	2772	0
16	5767	0
16	6564	0
16	436	0
16	4581	0
16	5325	0
16	5024	0
16	4696	0
16	3894	0
16	4228	0
16	1161	0
16	6019	0
16	4409	0
16	460	0
16	5150	0
16	7031	0
16	6681	0
16	2391	0
16	781	0
16	1111	0
16	582	0
16	4110	0
16	4579	0
16	6605	0
16	1401	0
16	5274	0
16	710	0
16	633	0
16	3762	0
16	3479	0
16	6453	0
16	700	0
16	3419	0
16	3542	0
16	3010	0
16	5178	0
16	1520	0
16	6444	0
16	3957	0
16	1484	0
16	3968	0
16	1193	0
16	1059	0
16	3896	0
16	4297	0
16	4485	0
16	3901	0
16	2461	0
16	2037	0
16	7017	0
16	1838	0
16	1414	0
16	166	0
16	2042	0
16	5570	0
16	4153	0
16	2952	0
16	4464	0
16	435	0
16	6524	0
16	254	0
16	5387	0
16	457	0
16	6487	0
16	3868	0
16	2626	0
16	6207	0
16	3988	0
16	1945	0
16	4703	0
16	6471	0
16	1383	0
16	5094	0
16	1556	0
16	3528	0
16	5458	0
16	1646	0
16	6294	0
16	3159	0
16	5417	0
16	1240	0
16	4710	0
16	2063	0
16	5206	0
16	426	0
16	5759	0
16	6067	0
16	4974	0
16	731	0
16	6195	0
16	3198	0
16	1631	0
16	2017	0
16	6719	0
16	6868	0
16	5523	0
16	2410	0
16	915	0
16	2061	0
16	3806	0
16	5227	0
16	2418	0
16	5996	0
16	4565	0
16	869	0
16	714	0
16	3345	0
16	3137	0
16	1351	0
16	303	0
16	2875	0
16	910	0
16	1983	0
16	3686	0
16	5557	0
16	2533	0
16	1410	0
16	4874	0
16	1512	0
16	3825	0
16	6254	0
16	6221	0
16	1860	0
16	718	0
16	4352	0
16	1686	0
16	1008	0
16	753	0
16	1099	0
16	2069	0
16	1125	0
16	1487	0
16	4085	0
16	6322	0
16	5798	0
16	1052	0
16	5339	0
16	5813	0
16	1517	0
16	4793	0
16	5384	0
16	3019	0
16	3418	0
16	308	0
16	6804	0
16	1611	0
16	6211	0
16	4113	0
16	6588	0
16	709	0
16	660	0
16	5177	0
16	1772	0
16	882	0
16	2004	0
16	3747	0
16	3647	0
16	3265	0
16	1189	0
16	654	0
16	4040	0
16	3185	0
16	7116	0
16	6448	0
16	838	0
16	4324	0
16	4978	0
16	5707	0
16	2247	0
16	6968	0
16	176	0
16	864	0
16	512	0
16	7202	0
16	5022	0
16	5897	0
16	2731	0
16	7124	0
16	1568	0
16	2960	0
16	1051	0
16	3831	0
16	4660	0
16	1376	0
16	3655	0
16	169	0
16	4129	0
16	1479	0
16	6153	0
16	1158	0
16	4004	0
16	15	0
16	411	0
16	1249	0
16	1067	0
16	4588	0
16	2489	0
16	1794	0
16	4897	0
16	6061	0
16	3337	0
16	3412	0
16	3396	0
16	5157	0
16	2264	0
16	4517	0
16	6389	0
16	5472	0
16	1140	0
16	4318	0
16	316	0
16	1573	0
16	6637	0
16	6818	0
16	1048	0
16	4910	0
16	2245	0
16	2560	0
16	4547	0
16	6429	0
16	6197	0
16	5454	0
16	5871	0
16	831	0
16	6445	0
16	3218	0
16	757	0
16	3482	0
16	6270	0
16	3858	0
16	6728	0
16	557	0
16	1814	0
16	6338	0
16	4117	0
16	5395	0
16	3326	0
16	3860	0
16	2913	0
16	6398	0
16	2137	0
16	6006	0
16	1894	0
16	1146	0
16	3523	0
16	1563	0
16	1527	0
16	7142	0
16	477	0
16	94	0
16	3905	0
16	1374	0
16	1591	0
16	4186	0
16	559	0
16	1906	0
16	6443	0
16	1275	0
16	3678	0
16	3151	0
16	3109	0
16	7056	0
16	2114	0
16	3987	0
16	3581	0
16	1250	0
16	2332	0
16	2561	0
16	4171	0
16	5620	0
16	854	0
16	3810	0
16	3704	0
16	3687	0
16	4748	0
16	1283	0
16	5011	0
16	2851	0
16	5195	0
16	5660	0
16	1953	0
16	6005	0
16	5297	0
16	5304	0
16	7033	0
16	1853	0
16	284	0
16	2206	0
16	5517	0
16	2266	0
16	6111	0
16	3290	0
16	5919	0
16	2360	0
16	6462	0
16	1068	0
16	1363	0
16	4308	0
16	7199	0
16	3802	0
16	1147	0
16	6583	0
16	5693	0
16	2291	0
16	4230	0
16	3136	0
16	4179	0
16	6851	0
16	5935	0
16	3954	0
16	6070	0
16	5714	0
16	642	0
16	5103	0
16	5862	0
16	3646	0
16	4169	0
16	2968	0
16	3557	0
16	5719	0
16	4663	0
16	6969	0
16	4698	0
16	7234	0
16	5037	0
16	6970	0
16	7146	0
16	327	0
16	1693	0
16	1137	0
16	3492	0
16	2712	0
16	7277	0
16	5901	0
16	4791	0
16	363	0
16	2893	0
16	2337	0
16	6281	0
16	6319	0
16	4720	0
16	6118	0
16	2527	0
16	4262	0
16	1742	0
16	1885	0
16	4214	0
16	5413	0
16	5017	0
16	3401	0
16	4960	0
16	3252	0
16	6912	0
16	4681	0
16	2402	0
16	5586	0
16	3571	0
16	4983	0
16	2639	0
16	4251	0
16	1132	0
16	1730	0
16	6096	0
16	4847	0
16	1723	0
16	4377	0
16	7106	0
16	4350	0
16	3339	0
16	3456	0
16	324	0
16	928	0
16	1600	0
16	4086	0
16	2985	0
16	6842	0
16	4099	0
16	796	0
16	1282	0
16	4482	0
16	409	0
16	6454	0
16	525	0
16	5247	0
16	2302	0
16	7249	0
16	4014	0
16	3025	0
16	3771	0
16	218	0
16	170	0
16	2277	0
16	7025	0
16	6030	0
16	451	0
16	1432	0
16	809	0
16	5476	0
16	1776	0
16	3036	0
16	1034	0
16	3946	0
16	5686	0
16	6481	0
16	7036	0
16	2463	0
16	952	0
16	3501	0
16	6314	0
16	7261	0
16	1616	0
16	2375	0
16	5600	0
16	889	0
16	3078	0
16	6141	0
16	3133	0
16	4162	0
16	136	0
16	2296	0
16	4016	0
16	6640	0
16	531	0
16	1357	0
16	4738	0
16	123	0
16	657	0
16	6676	0
16	5657	0
16	3325	0
16	2567	0
16	3332	0
16	5082	0
16	6568	0
16	2650	0
16	2465	0
16	4595	0
16	5239	0
16	6214	0
16	4913	0
16	3228	0
16	1216	0
16	5736	0
16	515	0
16	3175	0
16	505	0
16	6887	0
16	635	0
16	5018	0
16	5056	0
16	1795	0
16	2243	0
16	1755	0
16	6121	0
16	4635	0
16	4712	0
16	2723	0
16	2399	0
16	253	0
16	1128	0
16	5086	0
16	1915	0
16	6480	0
16	3816	0
16	4263	0
16	4055	0
16	267	0
16	1214	0
16	1190	0
16	4776	0
16	4249	0
16	6093	0
16	4587	0
16	527	0
16	4419	0
16	5025	0
16	2218	0
16	936	0
16	5013	0
16	3275	0
16	938	0
16	4989	0
16	6940	0
16	5636	0
16	2411	0
16	5527	0
16	3838	0
16	764	0
16	4825	0
16	867	0
16	198	0
16	1713	0
16	5681	0
16	2005	0
16	1113	0
16	5730	0
16	3451	0
16	5155	0
16	4869	0
16	4247	0
16	1532	0
16	5530	0
16	761	0
16	5644	0
16	2149	0
16	2654	0
16	88	0
16	7190	0
16	5997	0
16	542	0
16	784	0
16	6229	0
16	3471	0
16	1933	0
16	6279	0
16	3352	0
16	3423	0
16	2700	0
16	3442	0
16	5187	0
16	2652	0
16	5645	0
16	789	0
16	5854	0
16	6914	0
16	438	0
16	1705	0
16	2624	0
16	2423	0
16	6663	0
16	5649	0
16	6465	0
16	739	0
16	2849	0
16	4932	0
16	468	0
16	3207	0
16	1706	0
16	6103	0
16	3940	0
16	4680	0
16	4178	0
16	1433	0
16	4883	0
16	2092	0
16	152	0
16	1822	0
16	2751	0
16	5951	0
16	4508	0
16	5943	0
16	3628	0
16	5855	0
16	7140	0
16	71	0
16	4459	0
16	1360	0
16	2031	0
16	6486	0
16	5929	0
16	4298	0
16	1510	0
16	28	0
16	4147	0
16	5470	0
16	2169	0
16	1457	0
16	7257	0
16	1156	0
16	2578	0
16	6026	0
16	6554	0
16	2367	0
16	357	0
16	2180	0
16	1122	0
16	2091	0
16	4701	0
16	2722	0
16	6927	0
16	6132	0
16	3205	0
16	2430	0
16	2126	0
16	3733	0
16	3273	0
16	3500	0
16	1637	0
16	6447	0
16	6756	0
16	2385	0
16	1859	0
16	4265	0
16	1514	0
16	4391	0
16	2254	0
16	3881	0
16	6962	0
16	5286	0
16	5652	0
16	6266	0
16	180	0
16	5241	0
16	6250	0
16	6233	0
16	135	0
16	1852	0
16	5214	0
16	1572	0
16	385	0
16	5029	0
16	5396	0
16	4920	0
16	5096	0
16	1670	0
16	6693	0
16	1652	0
16	534	0
16	5913	0
16	348	0
16	3855	0
16	4912	0
16	1221	0
16	7052	0
16	3850	0
16	1732	0
16	6239	0
16	1523	0
16	2822	0
16	2815	0
16	2497	0
16	3256	0
16	394	0
16	6802	0
16	6003	0
16	1825	0
16	200	0
16	5542	0
16	579	0
16	5918	0
16	3386	0
16	6953	0
16	4220	0
16	2293	0
16	4524	0
16	5749	0
16	2395	0
16	1648	0
16	6773	0
16	3847	0
16	2574	0
16	4038	0
16	651	0
16	4899	0
16	5737	0
16	3698	0
16	4441	0
16	2358	0
16	6630	0
16	3530	0
16	5885	0
16	1589	0
16	4947	0
16	117	0
16	6148	0
16	4043	0
16	2009	0
16	7078	0
16	4904	0
16	2946	0
16	1323	0
16	2752	0
16	6244	0
16	6860	0
16	3047	0
16	979	0
16	1441	0
16	4187	0
16	374	0
16	577	0
16	1217	0
16	5958	0
16	2150	0
16	1086	0
16	5689	0
16	5414	0
16	6310	0
16	334	0
16	1750	0
16	6457	0
16	6747	0
16	1464	0
16	727	0
16	5350	0
